model,Lot Number,s_serial,Qty,Lot Qty,Line,Line Desc,Start Date,Shift,End Date,Shift,Due Date,Prod Type,Model Group,Model Category,Actual Results,MPS Mngm. Code,Cost Center,Comment,Date YYYYMMDD,S/O,Cont No,This Plan Qty,Prev Qty,This Qty,Create WSID,Create User,Create PGM, Create Date,Create Time
KD-X280BTKN,152A,135311,1500,1500,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0260932,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,153A,136811,70,70,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0263738,70,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTNAMN,070A,67302,1500,1500,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DOP-01-01-23,K,0,,0,,2026-01-15,0,P0262792,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,145A,118731,1500,1500,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DABHD-01-01-22,K,0,,0,,2026-01-15,0,P0263142,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,146A,120231,55,55,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DABHD-01-01-22,K,0,,0,,2026-01-15,0,P0263143,55,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,114A,80331,240,240,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0264088,240,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,107A,69711,815,815,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0262796,815,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,155A,150416,1500,1500,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0260616,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,156A,151916,1470,1470,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0260646,1470,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,138A,105046,50,50,N9998,GIPSI NEW,2026-01-15,1,2026-01-15,1,2026-01-15,1,DMRBT-04-03-22,K,0,,0,,2026-01-15,0,P0257315,50,0,0,,,PLN06,MRPT37B2,20250114
KD-L306BTEN,032A,4772,30,30,N9998,GIPSI NEW,2026-02-09,1,2026-02-09,1,2026-02-09,1,DOP-01-01-23,K,0,,0,,2026-02-09,0,P0255166,30,0,0,,,PLN06,MRPT37B2,20250114
DPX-M3300BTEN,043A,3233,8,8,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPX-02-02-15,K,0,,0,,2026-02-16,0,P0264041,8,0,0,,,PLN06,MRPT37B2,20250114
DPX-M3300BTMN,085A,38525,592,592,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPX-02-02-15,K,0,,0,,2026-02-16,0,P0260266,592,0,0,,,PLN06,MRPT37B2,20250114
DPX305MBTKN,072A,24653,350,350,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPXBT-09-09-20,K,0,,0,,2026-02-16,0,P0263386,350,0,0,,,PLN06,MRPT37B2,20250114
DPX395MBTKN,064A,24431,500,500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPXBT-09-09-20,K,0,,0,,2026-02-16,0,P0261639,500,0,0,,,PLN06,MRPT37B2,20250114
KD-C306BTEN,035A,8646,270,270,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0256749,270,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,074A,50196,1100,1100,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0260779,1100,0,0,,,PLN06,MRPT37B2,20250114
KD-SX38MBTKN,038A,15279,400,400,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,KDSX-01-01-23,K,0,,0,,2026-02-16,0,P0247633,400,0,0,,,PLN06,MRPT37B2,20250114
KD-X162EN,190A,136166,515,515,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,JDMR-03-03-17,K,0,,0,,2026-02-16,0,P0256765,515,0,0,,,PLN06,MRPT37B2,20250114
KD-X182BTA9N,043A,7236,200,200,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMR-01-01-22,K,0,,0,,2026-02-16,0,P0244792,200,0,0,,,PLN06,MRPT37B2,20250114
KD-X182BTMN,052A,22211,5,5,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMR-01-01-22,K,0,,0,,2026-02-16,0,P0247768,5,0,0,,,PLN06,MRPT37B2,20250114
KD-X182DBEN,036A,10386,45,45,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0245477,45,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IMA9N,076A,46821,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0259719,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IM3A9N,030A,4026,180,180,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0258560,180,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IPA9N,066A,27281,1000,1000,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0264072,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IP2A9N,057A,22361,1000,1000,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0264074,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820M2A9N,044A,19401,1000,1000,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0263773,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,154A,136881,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0263739,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,096A,67961,1235,1235,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0260938,1235,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTMN,090A,48271,455,455,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0260317,455,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTNAMN,071A,68802,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0263744,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,147A,120286,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0263746,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X38MBSKN,064A,21486,630,630,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,MRN-01-01-22,K,0,,0,,2026-02-16,0,P0258633,630,0,0,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,074A,40011,550,550,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0263434,550,0,0,,,PLN06,MRPT37B2,20250114
KD-X382BTEN,069A,33731,675,675,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0261670,675,0,0,,,PLN06,MRPT37B2,20250114
KD-X480BHSKN,044A,5426,70,70,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0258657,70,0,0,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,092A,53536,590,590,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0259888,590,0,0,,,PLN06,MRPT37B2,20250114
KD-X482DBTEN,065A,36536,805,805,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0258663,805,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT208MN,079A,38581,240,240,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0260821,240,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT208NBMN,021A,5801,500,500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0251143,500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,115A,80571,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0264089,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,108A,70526,1365,1365,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0262797,1365,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT270UKN,045A,14721,500,500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0261680,500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT309EN,066A,30101,565,565,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0258841,565,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332KN,045A,14581,200,200,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0258852,200,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,157A,153386,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0261764,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT358EN,050A,21731,370,370,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0258881,370,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,139A,105096,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0257316,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408DABEN,087A,46781,985,985,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0264095,985,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT508DABEN,091A,57986,1170,1170,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0260618,1170,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT508DABXN,034A,1411,25,25,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0258914,25,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT732HDKN,054A,27056,405,405,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0254760,405,0,0,,,PLN06,MRPT37B2,20250114
KMM-C505DABEN,062A,22616,870,870,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABG-01-01-20,K,0,,0,,2026-02-16,0,P0261694,870,0,0,,,PLN06,MRPT37B2,20250114
KMM-DAB307EN,057A,19606,105,105,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABEN-01-01-15,K,0,,0,,2026-02-16,0,P0230563,105,0,0,,,PLN06,MRPT37B2,20250114
KMM-D305BTEN,048A,6736,60,60,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRGBT-02-02-20,K,0,,0,,2026-02-16,0,P0258935,60,0,0,,,PLN06,MRPT37B2,20250114
KMM-D505DABEN,083A,30611,485,485,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABG-01-01-20,K,0,,0,,2026-02-16,0,P0258943,485,0,0,,,PLN06,MRPT37B2,20250114
KMM-X705KN,078A,33149,530,530,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0264097,530,0,0,,,PLN06,MRPT37B2,20250114
KMM-105RYE2N,114A,68736,505,505,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-03-03-17,K,0,,0,,2026-02-16,0,P0255465,505,0,0,,,PLN06,MRPT37B2,20250114
KMM182ITA9N,031A,8851,500,500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0252651,500,0,0,,,PLN06,MRPT37B2,20250114
KMR-M332BTKN,087A,49571,1335,1335,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,KMR-03-03-22,K,0,,0,,2026-02-16,0,P0262801,1335,0,0,,,PLN06,MRPT37B2,20250114
KMR-M508DABEN,047A,4801,70,70,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,MRN-01-01-22,K,0,,0,,2026-02-16,0,P0258986,70,0,0,,,PLN06,MRPT37B2,20250114
KW-SX88BTKN,039A,9993,300,300,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,JVC-02-02-23,K,0,,0,,2026-02-16,0,P0259054,300,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTEN,049A,5137,64,64,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPX-02-02-15,K,0,,0,,2026-02-16,0,P0259068,64,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTMN,059A,16557,284,284,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPX-02-02-15,K,0,,0,,2026-02-16,0,P0259079,284,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTSKN,055A,19301,272,272,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DPXBT-09-09-20,K,0,,0,,2026-02-16,0,P0259082,272,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IMA9N,077A,48321,500,500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0259720,500,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,155A,138381,1115,1115,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0263740,1115,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTNAMN,072A,70302,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DOP-01-01-23,K,0,,0,,2026-02-16,0,P0263745,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,148A,121786,1290,1290,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DABHD-01-01-22,K,0,,0,,2026-02-16,0,P0263747,1290,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,116A,82071,165,165,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0264090,165,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,158A,154886,1500,1500,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0263147,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,159A,156386,505,505,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0263148,505,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,140A,106596,555,555,N9998,GIPSI NEW,2026-02-16,1,2026-02-16,1,2026-02-16,1,DMRBT-04-03-22,K,0,,0,,2026-02-16,0,P0257317,555,0,0,,,PLN06,MRPT37B2,20250114
KD-L306BTEN,033A,4802,90,90,N9998,GIPSI NEW,2026-03-09,1,2026-03-09,1,2026-03-09,1,DOP-01-01-23,K,0,,0,,2026-03-09,0,P0258468,90,0,0,,,PLN06,MRPT37B2,20250114
DPX-M3300BTEN,044A,3241,8,8,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPX-02-02-15,K,0,,0,,2026-03-16,0,P0264167,8,0,0,,,PLN06,MRPT37B2,20250114
DPX-M3300BTMN,086A,39117,584,584,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPX-02-02-15,K,0,,0,,2026-03-16,0,P0260763,584,0,0,,,PLN06,MRPT37B2,20250114
DPX305MBTKN,073A,25003,374,374,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPXBT-09-09-20,K,0,,0,,2026-03-16,0,P0263387,374,0,0,,,PLN06,MRPT37B2,20250114
DPX395MBTKN,065A,24931,330,330,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPXBT-09-09-20,K,0,,0,,2026-03-16,0,P0262956,330,0,0,,,PLN06,MRPT37B2,20250114
KD-C306BTEN,036A,8916,270,270,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0256750,270,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,075A,51296,1000,1000,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0260780,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-SX38MBTKN,039A,15679,450,450,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,KDSX-01-01-23,K,0,,0,,2026-03-16,0,P0249894,450,0,0,,,PLN06,MRPT37B2,20250114
KD-X162EN,191A,136681,510,510,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,JDMR-03-03-17,K,0,,0,,2026-03-16,0,P0256766,510,0,0,,,PLN06,MRPT37B2,20250114
KD-X182BTA9N,044A,7436,200,200,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMR-01-01-22,K,0,,0,,2026-03-16,0,P0244793,200,0,0,,,PLN06,MRPT37B2,20250114
KD-X182BTMN,053A,22216,5,5,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMR-01-01-22,K,0,,0,,2026-03-16,0,P0249898,5,0,0,,,PLN06,MRPT37B2,20250114
KD-X182DBEN,037A,10431,45,45,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0245478,45,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IMA9N,078A,48821,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0261761,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IM3A9N,031A,4206,180,180,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0258561,180,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IPA9N,067A,28281,1000,1000,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264073,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IP2A9N,058A,23361,1000,1000,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264075,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820M2A9N,045A,20401,1000,1000,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264076,1000,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,156A,139496,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263741,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,097A,69196,1225,1225,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264077,1225,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTMN,091A,48726,435,435,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0260318,435,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTNAMN,073A,71802,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264078,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,149A,123076,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0263748,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X38MBSKN,065A,22116,635,635,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,MRN-01-01-22,K,0,,0,,2026-03-16,0,P0263432,635,0,0,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,075A,40561,565,565,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263435,565,0,0,,,PLN06,MRPT37B2,20250114
KD-X382BTEN,070A,34406,700,700,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0261671,700,0,0,,,PLN06,MRPT37B2,20250114
KD-X480BHSKN,045A,5496,130,130,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0258658,130,0,0,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,093A,54126,590,590,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0261674,590,0,0,,,PLN06,MRPT37B2,20250114
KD-X482DBTEN,066A,37341,760,760,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0258664,760,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT208MN,080A,38821,1025,1025,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264086,1025,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,117A,82236,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264091,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,109A,71891,1355,1355,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263146,1355,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT270UKN,046A,15221,300,300,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0261681,300,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT309EN,067A,30666,555,555,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0258842,555,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332KN,046A,14781,200,200,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0260361,200,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,160A,156891,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263149,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT358EN,051A,22101,370,370,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0258882,370,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT38KN,051A,31521,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0250190,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,141A,107151,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0257318,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408DABEN,088A,47766,950,950,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0264096,950,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT508DABEN,092A,59156,1160,1160,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0260619,1160,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT508DABXN,035A,1436,20,20,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0258915,20,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT732HDKN,055A,27461,430,430,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0258921,430,0,0,,,PLN06,MRPT37B2,20250114
